"","statistics","layersdepths","ID","lat","long","ph","om","clay","sand","silt","bd","hb","n","ksat","theta_r","theta_s","lambda","alpha"
"8649","mean","60_100",113553976,45.4868861111,-122.73335,4.95761680603027,0.529964234510207,22.5987281799316,28.337890625,47.9751205444336,1.51836752891541,5.65447427276824,1.28403317928314,1.22057176385374,0.0906770974397659,0.42703115940094,0.279503881931305,0.177756128784407
"8650","mean","60_100",113554534,45.4659055556,-122.72325,5.36208581924438,0.483910893185083,20.346830368042,13.828125,65.1181640625,1.56750237941742,8.42835355832658,1.27077651023865,0.698937071550233,0.0851115435361862,0.408489644527435,0.269632369279861,0.120448988123943
"8651","mean","60_100",113967781,45.4683833333,-122.7114555556,5.31722736358643,0.570350030204476,22.6073169708252,12.2014636993408,64.367057800293,1.56512188911438,9.64799055460148,1.25929856300354,0.83951672041745,0.0928851813077927,0.409387975931168,0.260268568992615,0.106854524912101
"8652","mean","60_100",113968293,45.4661361111,-122.7517472222,5.66476440429688,0.443820186431362,26.3643913269043,12.2795124053955,60.0258560180664,1.44399619102478,3.35834594537973,1.28187382221222,0.832052080694806,0.0702107325196266,0.455095827579498,0.27344536781311,0.299087080321946
"8653","mean","60_100",113974229,45.4682806149,-122.7135806903,5.29635906219482,0.618645456949004,23.794921875,11.341796875,63.9760971069336,1.56402909755707,10.1594154434312,1.25314021110535,0.934054174843638,0.0945156291127205,0.409800320863724,0.255726486444473,0.0978361820428403
"8654","mean","60_100",113975117,45.5245083333,-122.6790527778,6.00353670120239,0.725121794344283,21.5577297210693,26.890625,51.4824066162109,1.30479967594147,2.81999379046217,1.31357204914093,3.48158892006325,0.0603600740432739,0.507622838020325,0.292052924633026,0.362163027000025
"8655","mean","60_100",114005436,45.5659444444,-122.8942861111,5.87998485565186,1.01958000351556,27.1686210632324,8.28592395782471,61.8180465698242,1.32418215274811,4.59457108983183,1.25096535682678,1.93109582389559,0.0774230062961578,0.500308632850647,0.256298243999481,0.22146350272767
"8656","mean","60_100",117874866,45.4089305556,-122.7899583333,5.66476440429688,0.443820186431362,26.3643913269043,12.2795124053955,60.0258560180664,1.44399619102478,3.35834594537973,1.28187382221222,0.832052080694806,0.0702107325196266,0.455095827579498,0.27344536781311,0.299087080321946
"8657","mean","60_100",118964842,45.51663365,-122.71434905,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8658","mean","60_100",118984524,45.51699995,-122.71771973,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8659","mean","60_100",118984857,45.51693274,-122.71809886,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8660","mean","60_100",118984935,45.51687512,-122.71786771,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8661","mean","60_100",118985019,45.51707434,-122.71802904,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8662","mean","60_100",119009416,45.4938222222,-122.6226833333,5.51114702224731,0.762415605769712,23.892578125,33.4061584472656,40.4413452148438,1.39759302139282,4.4368288157558,1.29583334922791,1.20734357159077,0.0863164067268372,0.472606480121613,0.289527356624603,0.234385855546199
"8663","mean","60_100",119011113,45.5237444444,-122.7407666667,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8664","mean","60_100",119011664,45.5237444444,-122.7407666667,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8665","mean","60_100",119012081,45.5237444444,-122.7407666667,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8666","mean","60_100",119012894,45.5275583333,-122.7310972222,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8667","mean","60_100",119013147,45.5271805556,-122.7298527778,5.0949010848999,0.69738418331216,27.248779296875,38.6518096923828,30.681640625,1.21403527259827,1.37386423885516,1.33154881000519,4.94479104923264,0.088410958647728,0.541873455047607,0.305138230323792,0.717282927724815
"8668","mean","60_100",120462620,45.3774722222,-122.6033444444,5.96297740936279,0.777917476844626,22.8098735809326,25.6005859375,50.7365570068359,1.29052686691284,2.98190642118541,1.29892373085022,3.35208564263187,0.0650302991271019,0.513008773326874,0.287450104951859,0.338562084705405
"8669","mean","60_100",120462748,45.5266277778,-122.6877611111,5.97295999526978,0.834128344429513,25.6389427185059,12.4657859802246,60.21484375,1.26621448993683,3.41884584116313,1.2723240852356,2.48097004820796,0.0726523399353027,0.522183120250702,0.271466732025146,0.293733152702338
"8670","mean","60_100",120618616,45.4797888889,-122.6353722222,5.29977321624756,0.439278292922138,8.94086074829102,61.3911781311035,21.2986240386963,1.48984360694885,1.6220849885795,1.42361927032471,6.94926086637178,0.0347279831767082,0.437794893980026,0.378164410591125,0.608709053842682
"8671","mean","60_100",120618786,45.4777472222,-122.6360916667,5.94711208343506,0.783926270000057,26.947265625,12.876953125,58.6103515625,1.26692008972168,3.41095659933257,1.26895081996918,2.2663579321658,0.0759062469005585,0.521916925907135,0.269885957241058,0.293696550472165
"8672","mean","60_100",120618930,45.4776027778,-122.636175,5.97295999526978,0.834128344429513,25.6389427185059,12.4657859802246,60.21484375,1.26621448993683,3.41884584116313,1.2723240852356,2.48097004820796,0.0726523399353027,0.522183120250702,0.271466732025146,0.293733152702338
"8673","mean","60_100",120619075,45.4773388889,-122.6366055556,5.87613868713379,0.705297662506133,29.3855209350586,13.3439025878906,55.5977516174316,1.2681622505188,3.45260940709099,1.25930178165436,1.77741528319175,0.0802165865898132,0.521448254585266,0.26252943277359,0.292309040254273
"8674","mean","60_100",120619497,45.477482401,-122.6376020908,5.84908056259155,0.500713203761376,18.9500007629395,48.2514686584473,31.5234603881836,1.35174345970154,2.05806957310762,1.39154875278473,4.7401488417775,0.0534178949892521,0.489908188581467,0.348857522010803,0.481647195238783
"8675","mean","60_100",123883890,45.4704305556,-122.8580722222,5.66476440429688,0.443820186431362,26.3643913269043,12.2795124053955,60.0258560180664,1.44399619102478,3.35834594537973,1.28187382221222,0.832052080694806,0.0702107325196266,0.455095827579498,0.27344536781311,0.299087080321946
"8676","mean","60_100",125727261,45.2109134,-122.3047071,5.20067596435547,0.582339582999906,23.6192588806152,42.403694152832,32.7907295227051,1.26886940002441,1.3816640766621,1.36166989803314,5.35751621690046,0.0745073184370995,0.521181344985962,0.333684802055359,0.737546974332044
"8677","mean","60_100",126170044,45.5330111111,-122.6988055556,5.80038166046143,0.62688756168159,30.1637344360352,6.8935546875,60.2646484375,1.28022480010986,4.2843969442663,1.24698781967163,2.52230477953881,0.0898670554161072,0.516896307468414,0.252696454524994,0.233362572559103
"8678","mean","60_100",126307172,45.4294166667,-122.7740111111,6.0371208190918,0.874914986485984,42.9183731079102,14.786828994751,38.1015625,1.16769981384277,4.01622191262591,1.24646878242493,0.820524648520441,0.104418694972992,0.559358596801758,0.248596578836441,0.24840805926854
"8679","mean","60_100",127124879,45.6611095788,-122.6731729602,5.81844091415405,0.727412604669917,12.5,52.8849868774414,33.4365844726562,1.14383411407471,0.841120258725426,1.46707439422607,3.90176535752633,0.0341135039925575,0.568364500999451,0.402177453041077,1.17103918072097
"8680","mean","60_100",127126098,45.660732652,-122.6735419391,5.90571403503418,0.775549222252337,8.96588706970215,62.338207244873,27.714635848999,1.12359380722046,0.79097813947793,1.49871444702148,9.400837060529,0.0221679694950581,0.576002359390259,0.425860702991486,1.27543558921264
"8681","mean","60_100",127126848,45.660732652,-122.6735419391,5.90571403503418,0.775549222252337,8.96588706970215,62.338207244873,27.714635848999,1.12359380722046,0.79097813947793,1.49871444702148,9.400837060529,0.0221679694950581,0.576002359390259,0.425860702991486,1.27543558921264
"8682","mean","60_100",127127271,45.660732652,-122.6735419391,5.90571403503418,0.775549222252337,8.96588706970215,62.338207244873,27.714635848999,1.12359380722046,0.79097813947793,1.49871444702148,9.400837060529,0.0221679694950581,0.576002359390259,0.425860702991486,1.27543558921264
"8683","mean","60_100",127129981,45.5185364513,-122.7143644186,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8684","mean","60_100",127130908,45.5174204149,-122.7147765366,5.24613332748413,2.88856585269412,26.2275390625,9.56048774719238,62.9320640563965,0.996764421463013,2.08933036274776,1.29550004005432,4.37319103884889,0.0631844624876976,0.623862504959106,0.287158489227295,0.479361059081751
"8685","mean","60_100",128867330,45.3646166667,-122.5938166667,6.08626556396484,0.66956353114463,19.5029315948486,33.874267578125,42.623046875,1.28289747238159,2.23596628608684,1.33467066287994,4.7008961018846,0.0582918263971806,0.51588773727417,0.31255778670311,0.449888386241396
"8686","mean","60_100",129911132,45.511306,-122.718024,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8687","mean","60_100",131519143,45.4041138889,-122.4989361111,5.96304512023926,0.171790844374333,24.9189453125,5.02780437469482,67.8843841552734,1.29955077171326,3.53829785186851,1.2665890455246,1.1210672231745,0.0635402724146843,0.509603500366211,0.267370104789734,0.283924677848155
"8688","mean","60_100",131813448,45.6926888889,-122.8705694444,5.74992990493774,1.01492874444221,39.7277603149414,6.59073162078857,52.1656875610352,1.27238750457764,4.52120051051165,1.22027134895325,2.19305092964283,0.123040936887264,0.519853830337524,0.228010267019272,0.22232000584581
"8689","mean","60_100",132244546,45.4668805556,-122.6640972222,5.97126579284668,0.818611888175199,24.5772972106934,16.1868877410889,57.8017578125,1.27424645423889,3.29698303600803,1.27346193790436,2.64558421811385,0.0694509819149971,0.519152224063873,0.27224412560463,0.304778558573913
"8690","mean","60_100",132244618,45.4662777778,-122.6697583333,5.195481300354,1.81904623143263,21.0327491760254,24.7068290710449,51.8274688720703,1.13378167152405,1.57247618090927,1.35438656806946,4.5986028999131,0.0519240498542786,0.572157859802246,0.32315069437027,0.631497234740542
"8691","mean","60_100",132245120,45.4297972222,-122.5769972222,5.3668212890625,0.476372112256132,20.095703125,13.83203125,65.117790222168,1.56765866279602,8.4421382100014,1.27075171470642,0.686152555328263,0.0846575647592545,0.408430755138397,0.269948691129684,0.120639675134715
"8692","mean","60_100",134333710,45.6621111111,-122.8385,6.04363393783569,0.63401925363286,22.6793365478516,31.546875,46.5156555175781,1.347651720047,2.74612904481265,1.31454277038574,2.85257473238892,0.0608285963535309,0.491452217102051,0.291701793670654,0.372505602485361
"8693","mean","60_100",135009388,45.5138366256,-122.7196017693,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8694","mean","60_100",135011257,45.5139088024,-122.7193917998,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8695","mean","60_100",135057477,45.5137589392,-122.7193720726,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8696","mean","60_100",135057522,45.513789665,-122.7193871065,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8697","mean","60_100",135057607,45.5136757571,-122.7193446297,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8698","mean","60_100",135555179,45.5175356241,-122.7146820725,5.21999406814575,2.48862179589858,25.4354228973389,10.194037437439,61.9848518371582,1.02718472480774,2.06174255769519,1.3019917011261,4.44259609783558,0.062767282128334,0.612383127212524,0.288682967424393,0.48733137026084
"8699","mean","60_100",135557424,45.5185793993,-122.714394063,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8700","mean","60_100",135562034,45.5178909233,-122.7127831731,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8701","mean","60_100",135580853,45.5196842665,-122.7189267958,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8702","mean","60_100",135684414,45.5135436514,-122.7194136177,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8703","mean","60_100",135686956,45.5134500655,-122.7194780413,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8704","mean","60_100",135690084,45.5133417811,-122.71939272,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8705","mean","60_100",135690159,45.5132610614,-122.7192713438,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8706","mean","60_100",135690775,45.5132637835,-122.7195683295,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8707","mean","60_100",135732121,45.5133567036,-122.7198958211,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8708","mean","60_100",135756372,45.517407381,-122.7173763515,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8709","mean","60_100",135944995,45.5115614046,-122.7180416482,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8710","mean","60_100",135946552,45.5115928242,-122.7182386144,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8711","mean","60_100",135949960,45.5128345243,-122.7160011766,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8712","mean","60_100",135953271,45.5143476304,-122.7156598199,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8713","mean","60_100",135954714,45.5130445367,-122.7142757037,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8714","mean","60_100",135955994,45.5132065859,-122.7141328883,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8715","mean","60_100",136114463,45.5199638889,-122.9293638889,5.75442886352539,0.296679131663866,21.6906147003174,15.0400390625,62.0112457275391,1.437180519104,4.16939079478936,1.28070616722107,0.477396172984714,0.0713646188378334,0.457667768001556,0.275869846343994,0.242185822985327
"8716","mean","60_100",136715883,45.5166339874,-122.7145158377,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8717","mean","60_100",136849075,45.518267,-122.716565,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8718","mean","60_100",136850007,45.517808,-122.71726,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8719","mean","60_100",136850559,45.517681,-122.717793,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8720","mean","60_100",137075723,45.5164920346,-122.7139614247,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8721","mean","60_100",137077021,45.516175003,-122.71437,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8722","mean","60_100",137080559,45.5165969541,-122.7149043731,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8723","mean","60_100",137081844,45.516577684,-122.7147733179,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8724","mean","60_100",137082266,45.5167813523,-122.7144318912,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8725","mean","60_100",137464325,45.5125295073,-122.7155487995,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8726","mean","60_100",137465599,45.5117368343,-122.7148196455,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8727","mean","60_100",137466997,45.511762336,-122.7123433613,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8728","mean","60_100",137467552,45.5116038522,-122.7116079456,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8729","mean","60_100",137469921,45.5159680786,-122.7184319624,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8730","mean","60_100",137470870,45.51551215,-122.7189569789,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8731","mean","60_100",137718193,45.5252444444,-122.7174694444,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8732","mean","60_100",137899081,45.4671463,-122.7128648,5.30313587188721,0.593433859682681,23.2720146179199,11.7156105041504,64.1510238647461,1.56453108787537,9.70274477218798,1.25604844093323,0.888874941031626,0.0936093777418137,0.409610897302628,0.257631838321686,0.100868916915608
"8733","mean","60_100",138468319,45.5001305556,-122.6894972222,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8734","mean","60_100",138468446,45.4998805556,-122.6894416667,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8735","mean","60_100",138468659,45.5020472222,-122.6935388889,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8736","mean","60_100",139043739,45.5175233333,-122.71754,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8737","mean","60_100",139043930,45.51684,-122.7176616667,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8738","mean","60_100",139044587,45.5165516667,-122.7181616667,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8739","mean","60_100",139044791,45.5171883333,-122.7168366667,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8740","mean","60_100",139058459,45.5168883333,-122.713395,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8741","mean","60_100",139164836,45.8468485152,-122.5198889723,5.73817586898804,0.608893062309467,18.4796123504639,26.0500984191895,46.9701843261719,1.19278156757355,1.89462506792644,1.33862090110779,1.94261964114578,0.05084128677845,0.549893736839294,0.317899614572525,0.530778070380476
"8742","mean","60_100",140539933,45.5183663292,-122.7163428328,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8743","mean","60_100",140653300,45.5177798653,-122.7176939524,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8744","mean","60_100",140653314,45.5180593551,-122.7171236159,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8745","mean","60_100",145719107,45.59667,-122.424805,5.39527750015259,0.414513852045516,18.6046981811523,15.1119260787964,65.70703125,1.56898427009583,8.12758391242012,1.27960658073425,0.598354244597846,0.0819374471902847,0.407930433750153,0.277633190155029,0.124641889591218
"8746","mean","60_100",146004174,45.51568,-122.715625,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8747","mean","60_100",146005093,45.517306,-122.718998,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8748","mean","60_100",146006691,45.517306,-122.718998,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8749","mean","60_100",146515132,45.3956383333,-122.7695783333,6.29643297195435,1.44434819377605,21.1318359375,16.9288482666016,56.8036231994629,1.26827621459961,2.85944247459153,1.30535364151001,2.10937377606888,0.0661247596144676,0.521405220031738,0.296917736530304,0.347825860628218
"8750","mean","60_100",150110576,45.5267666667,-122.7990305556,6.31594371795654,0.711120737960311,30.5302124023438,6.5,61.5,1.56320941448212,12.9961391871879,1.21937131881714,0.842676202416604,0.118530727922916,0.41010969877243,0.235052734613419,0.0728827722610391
"8751","mean","60_100",150110831,45.5300361111,-122.7860055556,5.34926319122314,0.555929174233578,34.3546180725098,13.347357749939,48.6810188293457,1.36437511444092,3.37992497793105,1.25406098365784,0.665157891655217,0.104444444179535,0.485141515731812,0.255607098340988,0.29458443092796
"8752","mean","60_100",151406132,45.51828552,-122.71640683,5.25619316101074,3.10452474653756,26.6123046875,9.56048774719238,63.439395904541,0.992499947547913,2.20469674413923,1.29005837440491,4.30388075850083,0.0649543255567551,0.625471711158752,0.284720361232758,0.453729349590184
"8753","mean","100_200",19006459,45.487538793,-122.5718280809,6.23666381835938,0.155132629413998,3.9150390625,82.0414581298828,7.365234375,1.58902144432068,1.22473007210582,1.54437804222107,25.8648776413128,0.0242109373211861,0.400369256734848,0.441548705101013,0.812921991139777
